"Wavelength","mCherry EM","mCherry EX","mKate EM","mKate EX"
556,0.0033,0.6041,0.016,0.6424
557,0.0039,0.6094,0.0178,0.649
558,0.0045,0.6154,0.0192,0.6566
559,0.0052,0.6225,0.0204,0.6651
560,0.0063,0.6293,0.0213,0.6744
561,0.0087,0.6394,0.022,0.6844
562,0.0157,0.6473,0.0227,0.6952
563,0.0253,0.6545,0.0236,0.707
564,0.0291,0.6693,0.0248,0.7199
565,0.0258,0.6807,0.0268,0.734
566,0.0201,0.6918,0.0295,0.7489
567,0.0193,0.703,0.0329,0.764
568,0.0225,0.7201,0.037,0.7794
569,0.0256,0.733,0.0417,0.7957
570,0.0298,0.7505,0.0467,0.813
571,0.0345,0.77,0.0521,0.8312
572,0.0416,0.7918,0.0577,0.8499
573,0.0479,0.8068,0.0637,0.8686
574,0.0552,0.8215,0.07,0.8867
575,0.0654,0.8447,0.0769,0.9039
576,0.0752,0.8588,0.0845,0.9199
577,0.0894,0.8829,0.0931,0.9349
578,0.1022,0.9037,0.1029,0.9487
579,0.1189,0.9207,0.1141,0.9611
580,0.1376,0.9414,0.1265,0.9715
581,0.1595,0.9552,0.1401,0.9798
582,0.1831,0.9673,0.1546,0.9867
583,0.2111,0.9837,0.1699,0.9927
584,0.2366,0.9925,0.1857,0.9974
585,0.2654,0.9954,0.2021,1
586,0.2974,0.9964,0.2195,1
587,0.3349,1,0.2383,0.9972
588,0.3687,0.9922,0.2585,0.991
589,0.4057,0.9835,0.2802,0.9808
590,0.447,0.9711,0.3031,0.9676
591,0.488,0.9455,0.3271,0.9514
592,0.5307,0.925,0.3518,0.9313
593,0.5715,0.9009,0.3771,0.9095
594,0.6128,0.8668,0.4025,0.8861
595,0.655,0.8361,0.4281,0.8594
596,0.6917,0.799,0.4541,0.8309
597,0.7327,0.7629,0.4804,0.801
598,0.7667,0.7237,0.5069,0.769
599,0.8078,0.6819,0.5335,0.7345
600,0.8388,0.6389,0.5604,0.6981
601,0.8688,0.6011,0.5874,0.6605
602,0.8957,0.5572,0.6143,0.6223
603,0.9197,0.5117,0.641,0.5844
604,0.9368,0.4703,0.6671,0.5479
605,0.9605,0.4303,0.6924,0.512
606,0.9738,0.3928,0.7166,0.4765
607,0.9799,0.3558,0.7397,0.4433
608,0.9889,0.3193,0.7619,0.4113
609,0.9956,0.2877,0.7835,0.3795
610,1,0.2586,0.8047,0.3498
611,0.9905,0.2338,0.8254,0.3217
612,0.9909,0.2094,0.8451,0.2946
613,0.9757,0.1834,0.8636,0.2686
614,0.968,0.1619,0.8808,0.2441
615,0.9553,0.1401,0.8967,0.2215
616,0.9425,0.1215,0.9114,0.201
617,0.931,0.1066,0.9247,0.1823
618,0.9031,0.0921,0.9367,0.1648
619,0.8924,0.0798,0.9475,0.1477
620,0.8709,0.0701,0.957,0.1309
621,0.8518,0.0611,0.9654,0.1145
622,0.8305,0.0521,0.9728,0.099
623,0.8119,0.0455,0.9791,0.0845
624,0.795,0.0407,0.9844,0.0713
625,0.7723,0.0347,0.9888,0.0597
626,0.7536,0.0311,0.9922,0.0496
627,0.7389,0.0263,0.9948,0.0412
628,0.7192,0.0229,0.9966,0.0346
629,0.7064,0.0201,0.9979,0.0297
630,0.6904,0.0172,0.9988,0.0265
631,0.6737,0.015,0.9995,0.0247
632,0.662,0.0138,0.9999,0.0241
633,0.65,0.0117,1,0.0221
634,0.6335,0.0099,0.9998,0.0206
635,0.6157,0.0086,0.9992,0.0197
636,0.6053,0.0078,0.9982,0.0193
637,0.5957,0.0067,0.9967,0.0194
638,0.5824,0.0061,0.9946,0.02
639,0.5763,0.0051,0.9919,0.0212
640,0.5621,0.0043,0.9885
641,0.554,0.0036,0.9844
642,0.5428,0.0035,0.9799
643,0.538,0.0032,0.975
644,0.5349,0.0028,0.9696
645,0.5214,0.0024,0.964
646,0.514,0.002,0.9579
647,0.5032,0.0018,0.9515
648,0.4991,0.0018,0.9447
649,0.4887,0.0015,0.9374
650,0.4834,0.0012,0.9296
651,0.4766,,0.9211
652,0.4707,,0.9119
653,0.4618,,0.902
654,0.4554,,0.8914
655,0.4517,,0.8802
656,0.4402,,0.8685
657,0.4328,,0.8567
658,0.4226,,0.8447
659,0.416,,0.833
660,0.4128,,0.8214
661,0.4062,,0.8101
662,0.4,,0.799
663,0.3916,,0.7879
664,0.3858,,0.7768
665,0.3782,,0.7654
666,0.3705,,0.7537
667,0.3646,,0.7418
668,0.359,,0.7298
669,0.354,,0.7177
670,0.3502,,0.7056
671,0.3396,,0.6937
672,0.3364,,0.6819
673,0.3293,,0.6703
674,0.3201,,0.659
675,0.314,,0.6477
676,0.3091,,0.6365
677,0.3047,,0.6254
678,0.2968,,0.6144
679,0.2864,,0.6034
680,0.2786,,0.5925
681,0.2757,,0.5817
682,0.2675,,0.571
683,0.2602,,0.5604
684,0.252,,0.5498
685,0.2466,,0.5392
686,0.2398,,0.5286
687,0.2325,,0.518
688,0.2308,,0.5073
689,0.225,,0.4968
690,0.2166,,0.4863
691,0.2064,,0.4761
692,0.2065,,0.466
693,0.1977,,0.4561
694,0.1952,,0.4465
695,0.1903,,0.437
696,0.1848,,0.4277
697,0.1801,,0.4185
698,0.1755,,0.4094
699,0.1694,,0.4003
700,0.1665,,0.3914
701,0.1631,,0.3826
702,0.1579,,0.3741
703,0.1538,,0.3659
704,0.1487,,0.358
705,0.1451,,0.3504
706,0.1425,,0.3431
707,0.1417,,0.3361
708,0.1361,,0.3292
709,0.1354,,0.3223
710,0.1284,,0.3153
711,0.1258,,0.3081
712,0.1245,,0.3009
713,0.1219,,0.2936
714,0.1196,,0.2863
715,0.1157,,0.2792
716,0.1112,,0.2723
717,0.1096,,0.2657
718,0.1064,,0.2595
719,0.1044,,0.2536
720,0.1018,,0.2482
721,0.0996,,0.243
722,0.0968,,0.238
723,0.096,,0.2332
724,0.0942,,0.2284
725,0.0921,,0.2237
726,0.0888,,0.219
727,0.0874,,0.2143
728,0.0862,,0.2096
729,0.0829,,0.2049
730,0.0814,,0.2003
731,0.0791,,0.1956
732,0.077,,0.1911
733,0.078,,0.1865
734,0.0728,,0.1821
735,0.0748,,0.1777
736,0.0709,,0.1734
737,0.0733,,0.1691
738,0.0682,,0.165
739,0.0666,,0.1609
740,0.0664,,0.1569
741,0.0663,,0.1531
742,0.0612,,0.1493
743,0.0628,,0.1457
744,0.0603,,0.1423
745,0.0606,,0.1391
746,0.0569,,0.136
747,0.0558,,0.1331
748,0.056,,0.1304
749,0.0559,,0.128
750,0.0536,,0.1257
751,0.0513,,0.1236
752,0.0523,,0.1217
753,0.05,,0.1199
754,0.0496,,0.1182
755,0.048,,0.1166
756,0.0454,,0.1151
757,0.0456,,0.1137
758,0.0437,,0.1122
759,0.0434,,0.1107
760,0.0403,,0.1093
761,0.0414,,0.108
762,0.0398,,0.1066
763,0.0401,,0.1054
764,0.0395,,0.1041
765,0.0359
766,0.038
767,0.0368
768,0.0339
769,0.0335
770,0.0336
